Date,Close,High,Low,Open,Volume
2020-01-02,63.102210998535156,63.37080141943742,62.71513100790467,63.03111725669822,1416232
2020-01-03,63.44190979003906,64.13708090306832,63.394513951219,63.96328812481101,1622784
2020-01-06,63.01531982421875,63.10221620047384,62.588745284158925,62.98372662097772,2129260
2020-01-07,64.14497375488281,64.14497375488281,63.339214390861315,63.84479007552923,2417468
2020-01-08,63.907997131347656,64.18448292934794,63.22072726751405,64.1607850076534,1719114
2020-01-09,64.37405395507812,64.65053967415903,64.12126615092748,64.38195526903377,3014295
2020-01-10,65.17193603515625,65.17193603515625,64.4649219263853,64.48466617636043,2875353
2020-01-13,65.1561279296875,65.23512299646038,64.56365588848507,64.85593823823842,1434635
2020-01-14,65.7011947631836,65.97768049627615,65.38520848524769,65.53530332332807,2703855
2020-01-15,66.08828735351562,66.17517771227914,65.64590410987262,65.64590410987262,2039328
2020-01-16,66.72024536132812,66.72024536132812,66.26206557329279,66.35686326193566,3058484
2020-01-17,66.39636993408203,67.11523288509792,66.36477070161776,66.94144012001308,2401336
2020-01-20,66.30156707763672,66.67285049653,66.22257201609146,66.35686422341209,1980399
2020-01-21,65.94609832763672,66.26207863150935,65.72490367721271,66.26207863150935,1923944
2020-01-22,66.71234893798828,66.79924531888055,65.95398545405897,65.96188676875933,3656698
2020-01-23,66.76765441894531,67.10733867020318,66.5622684266037,66.70446197426834,2105704
2020-01-24,67.09944152832031,67.46282368966351,66.96514327311307,67.06784229338554,2839291
2020-01-28,66.37267303466797,66.41217358617543,65.99349425872336,66.1198851750589,2273413
2020-01-29,66.83875274658203,67.03624344586234,66.48327189865262,66.7044605175365,1877335
2020-01-30,67.49441528320312,67.49441528320312,66.89404194128944,67.02043283978135,3176161
2020-01-31,67.35223388671875,67.91310678372326,67.06784678021812,67.59712044017387,6713764
2020-02-03,66.79136657714844,67.10734692019295,66.40428041112307,66.47538020716519,2139581
2020-02-04,66.60174560546875,66.90193525398968,66.32920754117956,66.6728453742529,2564013
2020-02-05,65.78810119628906,67.14683818024646,65.78810119628906,67.14683818024646,3166202
2020-02-06,66.53856658935547,66.63335826425953,65.96189111695944,66.3015753482201,3581220
2020-02-07,66.98883056640625,66.98883056640625,66.31735753810852,66.84663705801731,3368097
2020-02-10,66.60966491699219,66.94144785580208,66.42007552723483,66.94144785580208,1818742
2020-02-11,66.92565155029297,67.14684017715469,66.76765536900741,66.9888500228072,1913033
2020-02-12,69.6589126586914,69.95909632159429,68.09478382644807,68.09478382644807,7132862
2020-02-13,70.09339141845703,70.09339141845703,69.4140230298524,69.90379603540204,4143011
2020-02-14,71.87871551513672,71.92611738279363,70.54368244373782,70.62267752058197,7942600
2020-02-17,70.67005157470703,71.79179699011439,70.50416015639492,71.72070325095328,2619663
2020-02-18,71.30203247070312,71.30203247070312,70.76485761260206,70.9465456520989,3817424
2020-02-19,70.95465850830078,71.21317460297978,70.68806205217592,71.10007419677709,8050978
2020-02-20,70.97081756591797,71.17278347029651,70.61536176539872,70.9546630055122,2902590
2020-02-21,71.73829650878906,71.73829650878906,70.71230619421522,70.9708223226059,2506023
2020-02-24,71.08391571044922,71.08391571044922,70.60727914981396,70.77692976445583,2432907
2020-02-25,70.12255859375,70.5103296461201,69.3550845232717,69.71862681881713,3475833
2020-02-26,68.95114135742188,69.51664944701025,68.72494058699002,68.93498680103762,3362264
2020-02-27,68.20792388916016,69.18543810402869,67.6424218354379,68.76535174462218,4435151
2020-02-28,66.06709289550781,66.72146052509373,65.65508067963363,66.44678982351823,7654504
2020-03-02,65.00878143310547,65.25113680215608,63.619255128579994,64.66948021832873,4714534
2020-03-03,63.91008758544922,66.20441716826552,63.89392686246606,65.84088102677319,4537570
2020-03-04,62.29436111450195,63.33650587178147,61.801563837877296,63.15069453653366,4610814
2020-03-05,62.00353240966797,63.25572347748229,61.71270101538219,63.13454270261151,5804404
2020-03-06,59.72534942626953,60.99369488799609,59.725349426269524,60.85635957080181,4995332
2020-03-09,55.86376190185547,58.1338563500722,55.86376190185547,57.35830813463349,7669261
2020-03-10,59.272953033447266,59.27295303344727,53.11703034017823,54.55502652520321,8874773
2020-03-11,55.338645935058594,59.37796315659572,55.338645935058594,59.030581629003166,8171997
2020-03-12,50.984275817871094,55.532545981808255,50.984275817871094,54.8539434693248,10247518
2020-03-13,53.609825134277344,53.609825134277344,46.17747993234759,48.85150936550387,17021972
2020-03-16,48.24561309814453,52.818117671984496,48.24561309814453,49.63513633464446,10752353
2020-03-17,54.643890380859375,54.85393663099493,48.22945486197823,48.24561250289288,11345264
2020-03-18,51.662879943847656,54.04607827741707,50.05522995829416,53.28668449011568,10404325
2020-03-19,49.239288330078125,55.33865805398369,48.8353565194651,53.472495061274834,10958660
2020-03-20,48.39910888671875,52.03449822360574,48.39910888671875,52.03449822360574,10756489
2020-03-23,43.83467483520508,46.694512539750086,43.17222697122639,46.62180469703267,10019723
2020-03-24,46.048221588134766,46.92071568694174,44.43249451486688,45.24843533089504,6944322
2020-03-25,50.41068649291992,50.41068649291992,46.759142895926885,50.08753984188325,7698259
2020-03-26,49.925968170166016,51.0650556842581,48.520287279629386,50.814619949076096,5841282
2020-03-27,46.58141326904297,51.53361781030549,46.58141326904297,51.121605664299345,12591507
2020-03-30,51.662879943847656,51.662879943847656,46.734909933766716,46.734909933766716,5825869
2020-03-31,49.9421272277832,55.08014018829685,49.27967932600679,52.18798703713468,9250686
2020-04-01,51.436668395996094,51.70326483454147,49.740156251314595,51.70326483454147,6392579
2020-04-02,49.47356414794922,50.32182024178075,48.213295926246346,49.48164142731217,8116112
2020-04-03,48.5606803894043,50.491473856599875,48.20521844113063,50.16832719121564,5466414
2020-04-06,50.46724319458008,50.887332662331765,48.87575081814172,49.35239049484505,4475626
2020-04-07,49.98252487182617,52.341488413006736,49.27968433518309,51.38012866430842,6689173
2020-04-08,48.318321228027344,49.48164365932082,47.914389443053295,48.471814196885695,7488425
2020-04-09,49.893653869628906,49.893653869628906,48.342557258956255,49.7401608972462,4265838
2020-04-14,50.69343948364258,50.69343948364258,49.118104891305876,49.8936531860161,4179847
2020-04-15,50.14408874511719,51.09736795106076,49.68360678245433,50.49147030737229,4472733
2020-04-16,49.489723205566406,49.489723205566406,48.58491682867783,48.851513298212595,5129177
2020-04-17,49.32815170288086,50.321823544500695,49.32007134123276,50.208723135467466,3484591
2020-04-20,48.3748664855957,49.75631230934842,48.3748664855957,49.2715954496384,3866241
2020-04-21,47.36504364013672,48.83535514277909,47.36504364013672,48.58491631782713,4261494
2020-04-22,47.86591339111328,48.431418469468944,46.516782796715745,47.163072994084466,4437856
2020-04-23,47.526615142822266,48.66570264942879,47.154995559735816,48.47181403730738,4443380
2020-04-24,47.56700134277344,48.108268381220135,47.25193508675168,47.30040492198301,4408844
2020-04-27,47.56700134277344,47.56700134277344,46.04821717651637,47.058046500562774,4215834
2020-04-28,47.348880767822266,48.57683367163057,46.856083534124004,47.74473216155205,4608913
2020-04-29,49.33623123168945,49.33623123168945,47.94670481335889,47.94670481335889,3903547
2020-04-30,50.644962310791016,50.8388509090801,49.48971724544511,49.99059484029412,5477696
2020-05-01,47.53469467163086,49.71592702286586,47.53469467163086,49.691689019107024,5231281
2020-05-04,48.3748664855957,48.56067471787636,46.864159545382044,47.36503712640431,3294801
2020-05-05,49.15849685668945,49.433170592948855,48.59299482476269,48.95653096478563,3811757
2020-05-06,48.75456237792969,49.03731646001852,48.374868617731764,48.87574313907559,2251545
2020-05-07,47.873985290527344,48.62529852358887,47.777042542254556,48.415255388705425,3227213
2020-05-08,48.14866638183594,48.71417148359256,48.043646339124116,48.67377892241456,3732173
2020-05-11,48.58491897583008,49.09387393359041,48.31024521405921,48.47181855894006,3138014
2020-05-12,48.23752975463867,48.87574267128988,47.86591327725496,48.625303872137515,3095215
2020-05-13,49.15849685668945,49.15849685668945,47.494299879725084,47.825523819177164,4472151
2020-05-14,47.583160400390625,48.14058509445141,47.518529842482614,47.98709214205182,4440061
2020-05-15,48.14866638183594,48.27792442665846,47.591241641367844,48.06788125947994,2541031
2020-05-18,47.583160400390625,48.4233360809124,47.567002760913624,48.382943523097204,2783661
2020-05-19,48.18906784057617,48.794965576634944,47.987101928556584,48.55260401680724,3796234
2020-05-20,48.52836608886719,48.55260101064734,47.68010992725619,47.74473741258828,2628015
2020-05-21,47.704349517822266,48.79496733099291,47.704349517822266,48.746494400933535,3701924
2020-05-22,47.42158889770508,48.03556381249669,47.42158889770508,47.78512809542927,3533352
2020-05-25,47.6558723449707,47.962858276231266,47.38119861369475,47.93862335580408,3314489
2020-05-26,49.530120849609375,49.530120849609375,47.75282022627104,47.9871014213588,6741584
2020-05-27,51.94563293457031,53.22205276260863,49.877500969756426,49.93405117629287,10042101
2020-05-28,53.100868225097656,54.15108703067545,52.583829937471386,53.32706900896029,5684569
2020-05-29,51.501304626464844,53.036246702936026,51.501304626464844,52.81004588054219,8073379
2020-06-01,51.62247848510742,51.88907491729635,50.33797540673043,50.93579266634344,3070283
2020-06-02,51.72750473022461,52.05873176092119,51.35588821809605,51.70326980866341,2100991
2020-06-03,53.407859802246094,53.553275487837304,52.07488371157829,52.19606447682259,3553552
2020-06-04,54.66005325317383,55.459836478495696,54.054155562943016,54.85393878826488,6606740
2020-06-05,55.524471282958984,55.72643719511893,54.86202333761476,55.07206344853355,4428390
2020-06-09,58.32775115966797,58.50548214302513,57.09172080169721,57.35831727673295,5346437
2020-06-10,57.84302520751953,58.50547302914929,57.03516170975108,57.66529425184898,3872247
2020-06-11,55.29018783569336,56.954384911858426,55.18516162099656,56.445433052786356,5573908
2020-06-12,54.385372161865234,54.64388824287521,52.81811495376816,53.72292431905784,6002755
2020-06-15,53.56135177612305,54.934717241763416,53.56135177612305,54.30458470662232,4090602
2020-06-16,55.81529235839844,56.20306959273544,55.05590477656644,55.548702058521165,5425361
2020-06-17,56.21922302246094,56.37271907347903,55.38712452938162,56.30808850847037,3893680
2020-06-18,55.75067138671875,56.09805299761509,55.039747440599484,55.8637718029631,6359929
2020-06-19,55.48406982421875,56.4454294377393,55.225553730269084,56.26769846749081,5999403
2020-06-22,56.09804153442383,56.43734271382337,54.85393104644969,55.055896914688816,2314821
2020-06-23,55.76681900024414,56.27577697344943,55.16900170835424,56.27577697344943,2516618
2020-06-24,55.93647003173828,56.227301400508075,55.44367277707334,55.93647003173828,2798594
2020-06-25,54.6519660949707,55.43155140096651,54.587335536807835,54.90240180346523,3797086
2020-06-26,55.960716247558594,56.073822836919376,55.19324819164742,55.47599925627201,5935454
2020-06-29,55.403289794921875,55.403289794921875,54.425775532181326,54.77315714319742,2706964
2020-06-30,56.08189010620117,56.67163325112424,55.75066923243027,56.18691631973429,4503164
2020-07-01,56.45350646972656,56.45350646972656,55.63756866682028,56.10612487321343,2669469
