Date,Close,High,Low,Open,Volume
2020-01-02,251.233642578125,254.45809874474207,250.70382945380928,251.01439706498476,378816
2020-01-03,253.2980194091797,256.6503712785359,252.28410991224206,255.7643294507518,427336
2020-01-06,252.84129333496094,253.27975649952208,250.1649090492774,252.1105492701249,398061
2020-01-07,258.88836669921875,259.41815206823827,254.6134266694378,256.5773539947818,514937
2020-01-08,261.1080627441406,261.77485925268206,254.86922246861286,261.69265260955126,665873
2020-01-09,265.9035339355469,266.2323603702377,263.1632021420705,263.1632021420705,824467
2020-01-10,273.39373779296875,273.50337447274785,268.55249645626975,269.9409210964319,732056
2020-01-13,269.00927734375,271.6856617659381,268.0592877101311,271.4664441105263,614154
2020-01-14,270.8361511230469,273.9418552065736,269.8953049002941,273.8779074351003,776584
2020-01-15,271.9688415527344,272.58086137453347,267.59346431793887,270.836179771849,751141
2020-01-16,274.84613037109375,274.9831413718615,272.3889642116479,273.9783475727416,892516
2020-01-17,274.1245422363281,276.68217421368337,273.2567593103873,275.8600802121119,740484
2020-01-20,277.18450927734375,278.6003358995117,275.72299374330856,276.7734484509903,567897
2020-01-21,277.99755859375,278.5547739593448,275.99254221545334,278.098051934736,647097
2020-01-22,281.7974853515625,282.6835271822986,277.0658519312232,277.9975548133592,723982
2020-01-23,280.60089111328125,281.34077859312964,277.35817575721006,281.34077859312964,675594
2020-01-24,283.80712890625,286.4469681934699,281.3590772228704,281.7518794213753,1002584
2020-01-28,285.59747314453125,291.3887061536754,283.62443028437684,291.3887061536754,844000
2020-01-29,288.7304992675781,289.1324168418704,285.28682555831216,286.8122613677464,906894
2020-01-30,283.6152648925781,288.32864004638304,283.6152648925781,285.5609053900555,1073787
2020-01-31,285.0402526855469,286.82148003365,283.5970231088255,286.82148003365,2373938
2020-02-03,284.4556579589844,285.6979286742599,282.2633974827835,282.71097621459535,750218
2020-02-04,286.2276916503906,289.4886935194908,284.3368558228183,284.38251687376277,839068
2020-02-05,288.3194885253906,293.4164939741012,287.25074673918857,293.2155351714008,979794
2020-02-06,292.8684387207031,295.2525422834023,290.20119759721666,293.26121298785813,992547
2020-02-07,292.32952880859375,294.4304391930848,291.4891479291355,294.1290148905146,855995
2020-02-10,295.0058898925781,295.7640640834809,290.58482392616156,294.74101118230686,528210
2020-02-11,297.5361633300781,298.0568052927928,294.183811143212,295.5631206851684,772919
2020-02-12,299.8380126953125,306.9080607993677,292.5578624220609,306.0129034612711,1013939
2020-02-13,302.34088134765625,304.1769130766706,299.66449658051994,302.9620445782166,831417
2020-02-14,302.5235595703125,303.7110257728783,300.6144647094571,300.73321690493407,828285
2020-02-17,303.765869140625,304.98990894626365,302.3500417270885,304.8072089488563,1022154
2020-02-18,302.5052795410156,304.6792529729815,301.4456810935506,303.99416993268,619205
2020-02-19,311.484375,311.484375,303.820567172993,305.89410270064457,990943
2020-02-20,309.365234375,313.08295847147554,307.85805721797243,310.0412019500599,1201682
2020-02-21,307.28253173828125,310.00460467853395,307.2459861758621,309.3651827786321,686128
2020-02-24,297.28948974609375,305.08116629992907,296.88757213800966,304.17686561978974,1178590
2020-02-25,295.95587158203125,298.4404405078874,287.004131061163,287.606979601936,1052795
2020-02-26,283.7065734863281,291.4708476196467,283.7065734863281,290.01847497984016,1030580
2020-02-27,290.01849365234375,290.8497311052668,279.3951346057841,282.8753542995242,1420857
2020-02-28,282.6560974121094,288.64828747905517,280.4272919495884,280.4272919495884,2524311
2020-03-02,279.6143798828125,283.4234543151928,271.68569122328216,272.77269200939077,1203930
2020-03-03,285.907958984375,288.91319741287265,283.6243490883337,284.9945150259585,1176196
2020-03-04,279.6417236328125,283.04885147461323,278.69173418948935,282.25415975683234,1012709
2020-03-05,289.4704284667969,290.2468615236698,284.90320798648736,287.7622924673374,1613744
2020-03-06,287.36041259765625,290.3656518739336,285.18641090316225,289.47046650675804,768434
2020-03-09,270.3428955078125,281.3316264067462,270.3428955078125,277.68699353692614,1313853
2020-03-10,282.226806640625,282.226806640625,250.46636735044095,260.33155184901636,2311769
2020-03-11,278.84124755859375,294.11369573755377,278.84124755859375,293.1040940895132,2186080
2020-03-12,257.4561462402344,275.9363215685962,252.5825536396607,275.3351542104305,2157222
2020-03-13,288.0377197265625,288.0377197265625,235.04311807681327,239.58631117414853,2922907
2020-03-16,258.21795654296875,280.95221413150034,257.4561827481361,264.9914327814069,2447539
2020-03-17,272.4991149902344,273.8758367177123,253.83995883465275,253.83995883465275,2230928
2020-03-18,249.09486389160156,273.50873658460614,248.04856986691078,272.7744961465592,2602707
2020-03-19,260.57672119140625,260.57672119140625,247.8099179816585,255.629687532335,2139077
2020-03-20,248.61764526367188,268.6719016448434,246.3139214513939,260.5308618966425,2247734
2020-03-23,259.0439758300781,264.94554481505526,222.72606049964767,230.60091120772802,2531707
2020-03-24,261.8983459472656,266.9922046888657,252.5641611285736,259.4661433770374,2127919
2020-03-25,260.98974609375,272.5358694418511,248.09446217335696,270.75530687789575,1767199
2020-03-26,277.1708068847656,277.1708068847656,265.78991207104235,268.8370630981438,1907925
2020-03-27,256.1803894042969,284.51331971518186,256.1803894042969,284.1003199787047,3404525
2020-03-30,286.9822082519531,286.9822082519531,256.34555820359685,258.99805534161834,1255086
2020-03-31,272.2972106933594,298.2897251586928,262.981398724914,288.3773393418255,1860473
2020-04-01,281.7690734863281,287.27596091602834,274.2154494785106,285.9084261673524,1517549
2020-04-02,282.9346618652344,288.3038822168604,272.5909026786509,275.3443461400514,1252730
2020-04-03,279.1165771484375,290.4883131849672,275.2617727365039,289.1115913215313,1563156
2020-04-06,293.60888671875,295.82082327930215,279.22674753483494,281.769083908841,1194464
2020-04-07,286.3489685058594,302.4199111381779,281.47537521355633,301.04318923618314,1241336
2020-04-08,286.3030090332031,296.6926741413532,280.85118958289513,280.85118958289513,1233476
2020-04-09,301.96099853515625,301.96099853515625,288.65268704956424,298.74864748690993,1209751
2020-04-14,299.1800231933594,302.81456112917886,296.31644615244227,299.4828896840616,1225276
2020-04-15,297.5096435546875,304.0720133699421,292.16795502432484,302.8788654069806,844038
2020-04-16,298.1612243652344,300.1253609671835,291.8650299313895,291.8650299313895,1167949
2020-04-17,301.4287109375,305.33858244611264,299.64814820922595,302.8604996042282,1057611
2020-04-20,289.85504150390625,301.83251144658794,289.85504150390625,298.9322418096541,959266
2020-04-21,281.4844970703125,292.0210163344695,279.85078857904244,290.0385338940285,1031744
2020-04-22,287.32183837890625,289.3961082589073,276.1245174912247,280.62180325797704,1218851
2020-04-23,281.4661865234375,291.02979797856335,278.116141173191,290.48829078184485,1168632
2020-04-24,287.96429443359375,289.11156253890687,280.65849898161287,284.02686245350606,1876691
2020-04-27,295.5362854003906,296.22464631359026,288.946383646967,292.0486013106365,540716
2020-04-28,293.88421630859375,295.0773639637548,289.20335672158143,290.1487045432947,661667
