Date,Close,High,Low,Open,Volume
2020-01-02,182.4310760498047,182.45017086481033,180.14019346172097,180.40746261149488,8733000
2020-01-03,180.9801483154297,182.27831869647977,179.37651922586292,179.84424741137676,4899700
2020-01-06,180.58880615234375,180.60790096515123,178.65109775700995,179.4529051140292,10109500
2020-01-07,180.111572265625,181.4574728072378,180.02566743915884,180.97064966044144,4392300
2020-01-08,183.19471740722656,183.7483505488974,180.2165669838301,180.87519976556055,5712000
2020-01-09,184.46420288085938,185.10374067214596,183.76739522245353,184.2255687244805,6748000
2020-01-10,184.96058654785156,185.72421884609489,184.33058880942025,184.7028575521161,6586400
2020-01-13,186.4496307373047,186.7073596904912,185.44736442164358,185.6000937690928,11290500
2020-01-14,187.13693237304688,187.9960096202841,186.268300436681,187.79556505963035,6236500
2020-01-15,190.71646118164062,191.05054033245491,187.39467709782582,188.04375514974575,10831100
2020-01-16,191.81419372558594,192.3391919516208,190.69738726206327,191.8619234852396,9983700
2020-01-17,195.39366149902344,195.44139124750777,190.8882470654989,192.5873212430063,12518900
2020-01-21,197.86590576171875,198.91590195577092,194.53458200664022,194.84958086485588,14861700
2020-01-22,198.4481964111328,200.57682397826096,197.86592837607827,198.0759276388898,8065000
2020-01-23,197.1309356689453,198.92545487272525,195.96639965703835,198.44818649292978,8520800
2020-01-24,195.68003845214844,198.5341086466581,194.9259608101611,197.9900156948477,7812900
2020-01-27,192.5205078125,194.08594740536745,190.04826127490537,190.90733847199976,7198900
2020-01-28,193.6278076171875,194.57278978567032,192.60644618712138,193.18871425354305,7215700
2020-01-29,195.54637145996094,196.5581779410791,193.30320458950246,195.01183328616816,7041700
2020-01-30,198.74411010742188,199.0209193660124,194.07642581856302,194.72550384012723,8571900
2020-01-31,189.92417907714844,194.70640297046987,189.24645157328763,192.32961577505128,16699600
2020-02-03,191.68051147460938,193.06458676993716,190.76416440345852,190.8500692104275,10885900
2020-02-04,194.3054962158203,195.60366676316528,193.0359606054328,194.24822634190542,10205900
2020-02-05,193.58963012695312,196.25279628623687,190.85965395720902,196.1573367683478,8672400
2020-02-06,193.8091583251953,195.32688300737416,193.27462001213365,193.81871301547784,7001200
2020-02-07,193.52276611328125,194.56320756857681,191.94777189808417,192.79730893595166,5691100
2020-02-10,196.6250457763672,196.75868034923096,192.68280402927147,192.78780366259844,6239500
2020-02-11,194.66824340820312,198.22866170528906,194.3818794462356,198.0663921920252,10231900
2020-02-12,198.00909423828125,198.68680713493745,195.6800223732801,195.6800223732801,7355800
2020-02-13,198.25759887695312,199.28043922952443,196.96711695189126,197.51198320838404,9495300
2020-02-14,201.0202178955078,201.4886234980122,198.8407235493735,199.10837972618523,6548800
2020-02-18,201.89016723632812,202.17694596343972,200.13127910309578,200.74306691405363,7651500
2020-02-19,203.90716552734375,204.72925679739967,202.38725717720146,203.151995616863,5927500
2020-02-20,202.1291046142578,204.27036879585577,199.0988426101652,202.7791372315623,8531900
2020-02-21,199.6055145263672,200.9533642929016,198.27678723071048,200.6474631035442,9231500
2020-02-24,190.0271759033203,194.7876641354282,185.4578831847292,189.16685443717395,13316800
2020-02-25,180.09518432617188,191.07870197074823,179.44516622504307,190.02718494107458,18539000
2020-02-26,178.95762634277344,184.97990517929583,178.78555331495286,181.6246342915618,14214700
2020-02-27,172.0750274658203,178.12599836841684,172.0654735238683,174.0920177666858,17536600
2020-02-28,173.74786376953125,174.2927446999291,165.35489459091175,166.1291867878611,22659000
2020-03-02,183.8519287109375,183.95708039907754,175.02879919216176,178.1068599691687,17434500
2020-03-03,177.54286193847656,185.48654784378843,176.3670854529177,184.68357924809794,15226400
2020-03-04,185.7255096435547,185.9167051264384,177.9634514647691,181.9687547008028,10789100
2020-03-05,178.7186279296875,183.45997814129288,177.45680781110696,182.80996020347877,10106900
2020-03-06,176.2332763671875,177.7914294374931,172.04634531681418,175.44941556813276,15183200
2020-03-09,163.5864715576172,171.65443263944377,160.8907721783559,163.6629468505931,20486400
2020-03-10,174.55087280273438,174.56042674486545,164.3034165761484,171.55884067836513,16119400
2020-03-11,165.32623291015625,170.85144505972588,162.69745494817116,169.81905050976945,14598200
2020-03-12,153.02349853515625,164.41805001866837,150.06971264887252,151.5131449299938,27467700
2020-03-13,168.0792694091797,168.54767505349423,155.05965498152887,161.28268352712433,19948900
2020-03-16,145.3092498779297,158.02297618977553,141.4568972643503,144.47760497006612,23692000
2020-03-17,150.9300994873047,156.48398835252337,142.67095722059452,148.8844327444395,22298000
2020-03-18,141.93487548828125,144.03789476298775,133.63750402325968,141.9157676067599,22787500
2020-03-19,145.53872680664062,150.31832374610337,135.23391697205273,140.44367471883265,19362800
2020-03-20,140.3576202392578,151.28376987705954,139.24875044798836,147.99542002631685,18692100
2020-03-23,129.7564697265625,137.03101498850396,128.02624382528793,135.1000542354465,30344100
2020-03-24,147.71820068359375,148.40646371117688,137.2508878028414,138.4553408080268,24488300
2020-03-25,154.6486358642578,160.76651405129576,146.81009987893665,152.29708236174753,20619600
2020-03-26,161.43565368652344,162.05699538795233,154.65817486332438,154.93539962451874,17062900
2020-03-27,154.4383087158203,159.73410942687582,151.17862063554583,153.97947156880272,14950700
2020-03-30,158.2715606689453,158.55832478125112,153.60666995983055,153.94123295291087,15714500
2020-03-31,154.01766967773438,160.7760242313619,153.46323488916025,159.09359740088402,20613100
2020-04-01,146.36074829101562,151.10211261258942,144.74524296182855,149.4292544812574,12595200
