Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.30694580078125,84.97653085136815,81.20528599627451,84.55293109627195,201662400
2020-06-12,82.0088882446289,84.18740070270101,80.90027071068629,83.44186857843707,200146000
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400
2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600
2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200
2020-06-25,88.31208038330078,88.3508103921037,86.55232854521968,87.30996818337783,137522400
2020-06-26,85.59858703613281,88.4282329304763,85.45092847846783,88.2079602539536,205256800
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600
2020-07-06,90.49300384521484,90.9601720457748,89.52961440129422,89.56108299075036,118655600
2020-07-07,90.21221923828125,91.6476154008952,90.10087509241899,90.87061453958542,112424400
2020-07-08,92.3132553100586,92.344723894615,91.1005476599512,91.1876920007991,117092000
2020-07-09,92.71025085449219,93.25729463316677,91.66456287634601,93.20404179945581,125642800
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200
2020-07-14,93.97378540039062,94.16500509879575,90.89482027358295,91.82673375082925,170989200
2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000
2020-07-16,93.45579528808594,94.31025628529977,92.85791414474407,93.49452529827339,110577600
2020-07-17,93.2669677734375,94.06091431617955,92.79495374103925,93.90600170117715,92186800
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200
2020-07-22,94.18193054199219,94.8621099281947,93.53321973878694,93.62035668832587,89001600
2020-07-23,89.8951187133789,93.99314144318696,89.08664931990235,93.91568143989768,197004400
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000
2020-07-28,90.28968048095703,91.54595685387366,90.28483461346657,91.36925259131361,103625600
2020-07-29,92.02039337158203,92.20435906214746,90.73507124553788,90.77137831946693,90329200
2020-07-30,93.13387298583984,93.23795574453258,90.7883395787684,91.19499365016907,158130000
2020-07-31,102.88390350341797,103.03397765297315,97.62157959922047,99.61613418906329,374336800
2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800
2020-08-06,110.28357696533203,110.77737527223312,106.30900549573542,106.89720218347466,202428800
2020-08-07,107.77619934082031,110.26175680038186,106.98082124977309,109.80586800423681,198045600
2020-08-10,109.34269714355469,110.35874505613272,106.69709332777636,109.21902314455248,212403600
2020-08-11,106.09085083007812,109.10504168444446,105.8313811445449,108.60793322925056,187902400
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650143,111.3820725095563,165565200
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600
2020-08-18,112.09257507324219,112.51693852673742,110.58426581680665,110.91890789561272,105633600
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000
2020-08-20,114.72364044189453,114.837612647254,112.25747906222769,112.27445537799255,126907200
2020-08-21,120.6356430053711,121.11820259811186,115.66937453320799,115.68149624546582,338054800
2020-08-24,122.07844543457031,124.91804835697145,120.21609797723066,124.83316679017967,345937600
2020-08-25,121.07695007324219,121.42129395286675,119.35767277780953,120.95328347307442,211495600
2020-08-26,122.72347259521484,123.17936132920332,121.3267083719839,122.39125785191554,163022400
2020-08-27,121.25639343261719,123.657076446734,120.11424426928406,123.32486169573068,155552400
2020-08-28,121.05996704101562,122.6458683430527,120.83686988582103,122.22877945314914,187630000
2020-08-31,125.16539001464844,127.06654483126823,122.21667670793738,123.74923681098468,225702700
2020-09-01,130.15106201171875,130.75245576113278,126.61066398001222,128.7737011544299,151948100
2020-09-02,127.45452117919922,133.8369490459464,123.18664339139957,133.45865994566697,200119000
2020-09-03,117.25039672851562,124.97138507910603,116.88180945410002,123.09934328509381,257599600
2020-09-04,117.32801055908203,119.98573625952378,107.56037630423063,116.46473461185484,332607200
2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600
2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754133,116.74601936225844,182274400
2020-09-11,108.63703918457031,111.77005705290503,106.69709205627441,111.1298709484181,180860300
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000
2020-09-17,107.02686309814453,108.83101424273,105.4458090952271,106.42548431682262,178011000
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900
2020-09-21,106.77471923828125,106.88141694986336,100.00429875934016,101.40106341982381,195713800
2020-09-22,108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400
2020-09-23,103.90357208251953,108.74373815268274,103.56407541081022,108.26845317272523,150718700
2020-09-24,104.97056579589844,106.93961142539536,101.847248976567,102.01214274645399,167743300
2020-09-25,108.90862274169922,109.06382205291594,104.43704434153668,105.17422626919512,149981400
2020-09-28,111.50816345214844,111.85735453793174,109.39362072171006,111.5566650919616,137672400
2020-09-29,110.66427612304688,111.84764500982021,110.15989314523581,111.11047045765872,99382200
2020-09-30,112.3326644897461,113.73913095345405,110.20842687953865,110.3733206510487,142675200
2020-10-01,113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400
2020-10-02,109.62640380859375,111.90584749739754,108.85042943395283,109.50030991529614,144712000
2020-10-05,113.00192260742188,113.14742012517607,110.1405034929378,110.4896945754234,106243800
2020-10-06,109.76220703125,112.6333277612592,108.87952757625551,112.22593325878677,161498200
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000
2020-10-08,111.51787567138672,112.90493833599005,111.14928093514196,112.75944080327828,83477200
2020-10-09,113.45782470703125,113.48692273393875,111.46937566481606,111.81856678833006,100506900
2020-10-12,120.66470336914062,121.42128150561734,115.69843644721472,116.45501458369142,240226800
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000
2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200
2020-10-16,115.44625854492188,117.90029805270329,115.24256497002679,117.63840102761567,115393800
2020-10-19,112.49754333496094,116.80422116143153,112.18715207359088,116.35803418573154,120639300
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700
2020-10-21,113.36083984375,115.14558807058964,112.95344522648205,113.16684064497652,89946000
2020-10-22,112.27445220947266,114.49569279996962,111.14927920105526,113.92340448698165,101988000
2020-10-23,111.58578491210938,113.05044739689119,110.84860276475848,112.8952480394225,82572600
2020-10-26,111.595458984375,113.05041929759861,109.49061077367527,110.58668561250266,111850700
2020-10-27,113.09891510009766,113.75849741390176,111.10077194371063,112.02224386138344,92276800
2020-10-28,107.86106872558594,111.96406058991157,107.76407283902445,111.59547326085323,143937800
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200
2020-10-30,105.59131622314453,108.62733062614099,104.48554702075934,107.72525497153092,190272600
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866505,122866900
2020-11-03,107.12390899658203,108.14237704788208,105.46525468419668,106.3673306155269,107624400
2020-11-04,111.49845886230469,112.11924135480659,108.97652906147681,110.71278263905,138235500
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100
2020-11-06,115.32479095458984,115.8203256136095,112.83736946099638,114.96527887670223,114457900
2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300
2020-11-10,112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400
2020-11-11,116.10211944580078,116.2381494579348,113.1385999950758,113.86733537997074,112295000
2020-11-12,115.83004760742188,117.1126214574974,115.20819406878398,116.22842646880996,103162300
2020-11-13,115.8786392211914,116.27701069114,114.52805029862242,116.0535360017511,81581900
2020-11-16,116.8891372680664,117.55956865833653,114.80009473182567,115.54825966136949,91183000
2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000
2020-11-18,114.6834945678711,116.42274359265693,114.65434634387621,115.24705160870013,76322100
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000
2020-11-20,114.01306915283203,115.40252482669361,113.96449124482857,115.27621337018954,73604300
2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300
2020-11-24,111.90458679199219,112.56530706965945,109.39773567263003,110.68031687022992,113874200
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200
2020-11-27,113.28433227539062,114.158816151439,112.92482759135008,113.26490259506915,46691300
2020-11-30,115.67459106445312,117.54015173092947,113.49809620715159,113.65356330256418,169410200
2020-12-01,119.24055480957031,119.96929026603713,116.60739158310652,117.57903885839562,127728200
2020-12-02,119.59031677246094,119.87209529729249,117.46240743053765,118.56036589233359,89004200
2020-12-03,119.45429229736328,120.27047227200518,118.74498667961886,120.0178419599632,78967600
2020-12-04,118.78386688232422,119.37657225081612,118.07456118438024,119.12394191020984,78260400
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000
2020-12-08,120.85346221923828,121.43645640289948,119.6000365852931,120.84375108576852,82225500
2020-12-09,118.32717895507812,122.37894545635208,117.5692954268489,120.99920839659741,115089200
2020-12-10,119.74578857421875,120.35793100204793,116.74340254220034,117.08347755039478,81312200
2020-12-11,118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800
2020-12-14,118.32717895507812,119.85266455789507,118.09398573402578,119.12392925566253,79184500
2020-12-15,124.25421905517578,124.27365614702585,120.610542706532,120.81458769248664,157243700
2020-12-16,124.18619537353516,124.73031529802184,122.97163667560737,123.79754252066066,98208600
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500
2020-12-21,124.59429168701172,124.67202522679207,119.94982017477122,121.47530568083864,121251600
2020-12-22,128.14077758789062,130.59904266881472,125.97399466980123,127.87842881518668,168904800
2020-12-23,127.24690246582031,128.6752099698852,127.07199828959047,128.4128759447762,88223700
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100
2020-12-28,132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200
2020-12-29,131.0460205078125,134.85487480481046,130.53104880605997,134.1358655444837,121047300
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100
2020-12-31,128.9278106689453,130.919689487732,127.9853121277558,130.27839906928602,99116600
2021-01-04,125.74085235595703,129.82176713240116,123.16598610776015,129.7343224533574,143301900
2021-01-05,127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900
2021-01-06,123.0105209350586,127.33435496235823,122.7967573877346,124.0987683518539,155088000
2021-01-07,127.2080078125,127.89788362114454,124.23477073043473,124.72059417067166,109578200
2021-01-08,128.3059844970703,128.86954151504634,126.53757990692247,128.67520026141898,105158200
2021-01-11,125.3230209350586,126.47928319135579,124.85663454489163,125.52707332046941,100384500
2021-01-12,125.14813232421875,126.01289753186738,123.26313483591238,124.85663526886566,91951100
2021-01-13,127.17884826660156,127.72296809902701,124.84690189159153,125.10923585112657,88636800
2021-01-14,125.25502014160156,127.2857588427231,125.10926419379747,127.09143240514113,90221800
2021-01-15,123.53520965576172,126.52788445335536,123.39917965706009,125.12871028033413,111598500
2021-01-19,124.20563507080078,125.06068915645737,123.34086985277312,124.15704975663279,90757300
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500
2021-01-21,132.98928833007812,135.70990224444625,129.80228811860928,130.00634046330194,120150900
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400
2021-01-25,138.86781311035156,140.97628571065687,132.6686993609781,139.0135690829673,157611700
2021-01-26,139.10096740722656,140.20864422957436,137.3617112330404,139.52849439587914,98390600
2021-01-27,138.03219604492188,140.20869106595407,136.42898412808006,139.36334793740457,140843800
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100
2021-01-29,128.21856689453125,132.86303917443942,126.51818434944722,131.97883669271752,177523800
2021-02-01,130.33676147460938,131.54160940158948,127.21776727973175,129.95781964029345,106239800
2021-02-02,131.1626434326172,132.4452098565485,130.79341280132044,131.8816527763116,83305400
2021-02-03,130.1424102783203,131.92052618668296,129.82176496768204,131.9108002272906,89880900
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100
2021-02-05,133.0810089111328,133.72325779067754,132.20522578325316,133.65514858435046,75693800
2021-02-08,133.2270050048828,133.27566293088242,131.29053239728702,132.37067302189544,71297200
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600
2021-02-11,131.49488830566406,132.72098784651604,130.17147291387968,132.24416393424985,64280000
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100
2021-02-16,129.6070556640625,132.35118706954955,129.2178071626484,131.84518629017936,80576300
2021-02-17,127.32029724121094,128.66317890424816,125.98715607320858,127.7192714814344,97918500
2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700
2021-02-19,126.37637329101562,127.19378780631597,125.33516499223074,126.7364300489586,87668800
2021-02-22,122.61046600341797,126.23039523519333,122.22122494397281,124.56638952046134,103916400
2021-02-23,122.47425842285156,123.30139120748287,115.2052066551197,120.43075171253977,158273000
2021-02-24,121.97795104980469,122.18230093698557,118.94188709836797,121.57898434363891,111039900
2021-02-25,117.73526763916016,123.05812133844819,117.29737597808456,121.32600598694728,148199500
2021-02-26,117.99796295166016,121.49138409146109,117.93957197504453,119.29217871752421,164560400
2021-03-01,124.35233306884766,124.48856634693102,119.4868376397081,120.42101187120407,116307900
2021-03-02,121.75415802001953,125.25731317881322,121.6471165286429,124.95565484356455,102260900
2021-03-03,118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300
2021-03-04,116.89838409423828,120.27503892466773,115.42900990064756,118.47480719948628,178155000
2021-03-05,118.15367126464844,118.65968686991202,114.40724183835442,117.7255127803743,153766600
2021-03-08,113.22980499267578,117.74498394850409,113.08383865170997,117.67686731260757,154376600
2021-03-09,117.83257293701172,118.77648030379827,115.5944493383936,115.82799105647607,129525800
2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300
2021-03-11,118.67915344238281,119.89552719538874,117.99798711036199,119.24355264557505,103026500
2021-03-12,117.77418518066406,117.91041846338683,115.95449457965704,117.16113540841165,88105100
2021-03-15,120.65454864501953,120.6642817142442,117.18058534747087,118.14395874848536,92403800
2021-03-16,122.19204711914062,123.79766203262986,121.36491441345117,122.31854732264155,115227900
2021-03-17,121.4038314819336,122.47423888090718,119.04892629520441,120.71293209328559,111932600
2021-03-18,117.28761291503906,119.86632656590932,117.08326303051578,119.57439391707281,121229700
2021-03-19,116.76216125488281,118.16342636251116,116.46050290360724,116.67458589773459,185549500
2021-03-22,120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300
2021-03-23,119.24353790283203,120.89780303273159,118.85429686516294,120.0122869105858,95467100
2021-03-24,116.85946655273438,119.5938800533793,116.8400078374971,119.51603034411634,88530500
2021-03-25,117.34602355957031,118.38724678280408,115.79879946642953,116.32427390112565,98844700
2021-03-26,117.94933319091797,118.21207408800578,115.72093550893463,117.11246742653448,94071200
2021-03-29,118.12450408935547,119.28249444245718,117.48226251708941,118.37751194468804,80819200
2021-03-30,116.67459106445312,117.1611406456859,115.66256704459003,116.878940997672,85671900
2021-03-31,118.8640365600586,120.19717735139929,117.89093762370798,118.37748709188328,118323800
2021-04-01,119.69119262695312,120.83944989383653,119.19490999339443,120.33344161440051,75089100
2021-04-05,122.51315307617188,122.76616086910339,119.75928140554619,120.53776349572522,88651200
2021-04-06,122.8148422241211,123.71009165590245,122.26990907854241,123.09704186712644,80171300
2021-04-07,124.4593734741211,124.47883218903853,121.77361794195266,122.44505868103397,83466700
2021-04-08,126.85319519042969,126.88238697462579,125.0626964676061,125.48112193995918,88844600
2021-04-09,129.42214965820312,129.46106707973098,125.98711183634272,126.30823624511144,106686700
2021-04-12,127.70951080322266,129.276200697575,127.11591985323048,128.95507626413877,91420000
2021-04-13,130.81365966796875,131.0374830743866,128.38091275888675,128.8772026312571,91266500
2021-04-14,128.47825622558594,131.36836136344672,128.11821435701262,131.3099778007929,87222800
